Address,lon,lat
"GRANDIOSO 8, BRIGHT HILL CRESCENT, Singapore",103.8332668,1.3554231
"TRUSSVILLE, PAYA LEBAR CRESCENT, Singapore",103.8838366,1.3492766
"KEW LODGE, KHEAM HOCK ROAD, Singapore",103.82075,1.327917
"FERNHILL COTTAGE, FERNHILL ROAD, Singapore",103.8233173,1.31293
"MEDALLION, BRADDELL ROAD, Singapore",103.8623086,1.3439155
"BISHOPSGATE RESIDENCES, BISHOPSGATE, Singapore",103.8243664,1.2989205
"CHESTNUT RESIDENCES, JALAN EMAS URAI, Singapore",103.7707909,1.3678938
"LOTUS VILLE, LORONG L TELOK KURAU, Singapore",103.9156582,1.3125073
"THE ARECA, BUNGA RAMPAI PLACE, Singapore",103.884289,1.339181
"CERELIA VISTA, LORONG AH SOO, Singapore",103.8828163,1.3504786
"CHANCERY HILL VILLAS, CHANCERY HILL ROAD, Singapore",103.8390519,1.3239104
"THE VISION, WEST COAST CRESCENT, Singapore",103.7649862,1.2982901
"SUNGROVE, WEST COAST GROVE, Singapore",103.7558973,1.3127687
"ASTON GREEN, PAYA LEBAR CRESCENT, Singapore",103.8833501,1.3487716
"PLACE-8, PAYA LEBAR CRESCENT, Singapore",103.8816378,1.3500172
"RIDGEWOOD, MOUNT SINAI RISE, Singapore",103.77898,1.31587
"JC VILLE, JOO CHIAT PLACE, Singapore",103.9049027,1.3140961
"KINGSFORD WATERBAY, UPPER SERANGOON VIEW, Singapore",103.9033261,1.3748577
"SEAHILL, WEST COAST CRESCENT, Singapore",103.7642323,1.2989437
"CHATEAU LA SALLE, LA SALLE STREET, Singapore",103.9197742,1.3196012
"MONTCLAIR @ WHITLEY, WHITLEY ROAD, Singapore",103.8370008,1.3260522
"BAROSSA GARDENS, PASIR PANJANG ROAD, Singapore",103.7840118,1.2809708
"ONE SURIN, SURIN AVENUE, Singapore",103.8798791,1.354375
"VILLAS @ GILSTEAD, GILSTEAD ROAD, Singapore",103.8391781,1.3185444
"WESTSIDE 33, WEST COAST ROAD, Singapore",103.7666252,1.2943866
"THE SEAWIND, LORONG M TELOK KURAU, Singapore",103.9139269,1.3111833
"CEYLON COURT, CEYLON ROAD, Singapore",103.899947,1.308837
"INFINIUM, RICHARDS AVENUE, Singapore",103.8812165,1.3622493
"POETS VILLAS, TAGORE AVENUE, Singapore",103.8282994,1.3816862
"PALACIO, LORONG M TELOK KURAU, Singapore",103.9139047,1.3114408
"LA BELLE, RECREATION LANE, Singapore",103.8743735,1.3515312
"8 @ STRATTON, STRATTON GREEN, Singapore",103.8649669,1.3826762
"WATER VILLAS, KOVAN ROAD, Singapore",103.8794506,1.3570523
"THE WHITLEY RESIDENCES, WHITLEY ROAD, Singapore",103.8372934,1.3259921
"ELITE RESIDENCES, ELITE TERRACE, Singapore",103.9239365,1.3170621
"LOYANG COURT, JALAN LOYANG BESAR, Singapore",103.959377,1.378836
"WATER TERRACE, LORONG AH SOO, Singapore",103.8816338,1.3506362
"CHARLTON RESIDENCES, CHARLTON ROAD, Singapore",103.8811402,1.3558781
"EIGHT RIVERSUITES, WHAMPOA EAST, Singapore",103.8644854,1.3214141
"SHAMROCK VILLAS, NAMLY PLACE, Singapore",103.796804,1.3231538
"DUBLIN LODGE, DUBLIN ROAD, Singapore",103.819836,1.352083
"MOUNT SINAI RESIDENCES, MOUNT SINAI LANE, Singapore",103.7851939,1.3156025
"THE AMBIENCE, PONGGOL SEVENTEENTH AVENUE, Singapore",103.9039101,1.4156248
"SPRINGLEAF VILLAS, SPRINGLEAF CRESCENT, Singapore",103.8237915,1.3999593
"D'LEEDON, LEEDON HEIGHTS, Singapore",103.8038914,1.3155721
"COTSWOLD VILLAS, COTSWOLD CLOSE, Singapore",103.8613407,1.3474577
"SUNCOTTAGES, CASHEW CRESCENT, Singapore",103.7690847,1.3719966
"FORTUNE VIEW, SOMMERVILLE WALK, Singapore",103.819836,1.352083
"SOMMERVILLE RESIDENCES, SOMMERVILLE WALK, Singapore",103.8706473,1.3459562
"VILLAS LA VUE, SIGLAP VIEW, Singapore",103.917698,1.319462
"OXLEY RESIDENCE, OXLEY ROAD, Singapore",103.8409574,1.2968333
"3BHC, BRIGHT HILL CRESCENT, Singapore",103.8324407,1.356213
"D' KENARIS, JALAN KENARAH, Singapore",103.8717924,1.3848248
"BARKER VILLE, BARKER ROAD, Singapore",103.836385,1.31955
"ILLOURA, OLD HOLLAND ROAD, Singapore",103.7901465,1.3306828
"PALM TREE NINES, JALAN HAJI SALAM, Singapore",103.952485,1.320178
"WATERFRONT @ FABER, FABER WALK, Singapore",103.754716,1.3232117
"TERESA 8, BUKIT TERESA CLOSE, Singapore",103.8257737,1.2764837
"HILLSTA, PHOENIX ROAD, Singapore",103.756462,1.3767471
"THE TOP RESIDENCE, SIMON PLACE, Singapore",103.8832198,1.365881
"RICH.RESIDENCE, RICHARDS AVENUE, Singapore",103.8811909,1.3624169
"TUDOR TEN, TUDOR CLOSE, Singapore",103.8194009,1.3268526
"KALEIDO, LORONG K TELOK KURAU, Singapore",103.9131362,1.3131718
"LYNNSVILLE 331, PASIR PANJANG ROAD, Singapore",103.7773132,1.2889497
"EIGHT @ EAST COAST, EAST COAST AVENUE, Singapore",103.9225122,1.3087291
"TERRA VILLAS, JALAN SAYANG, Singapore",103.9151217,1.321683
"ENGLISH VILLAS, BEDOK RISE, Singapore",103.9499981,1.3270987
"THOMSON IMPRESSIONS, LORONG PUNTONG, Singapore",103.8300675,1.3598052
"MAYFLOWER RESIDENCES, MAYFLOWER AVENUE, Singapore",103.8405381,1.369999
"TK ONE, LORONG N TELOK KURAU, Singapore",103.9112571,1.3098602
"PALM GROVE REGENCY, PALM GROVE AVENUE, Singapore",103.8783199,1.3603522
"EASTREES, EAST COAST DRIVE, Singapore",103.9218762,1.3109192
"GILSTEAD BROOKS, GILSTEAD ROAD, Singapore",103.8386306,1.3183564
"BELLAVILLE, SIAK KEW AVENUE, Singapore",103.8718816,1.3304315
"KING'S 8, KING'S ROAD, Singapore",103.8103396,1.3227913
"LE ROYCE @ LEITH PARK, LEITH PARK, Singapore",103.8738648,1.3618098
"SEVEN CRESCENT, CRESCENT ROAD, Singapore",103.8931542,1.3037597
"CASA FIDELIO, FIDELIO STREET, Singapore",103.9216507,1.3199687
"ONE CHILTERN, CHILTERN DRIVE, Singapore",103.8609661,1.3486751
"SOMMERVILLE REGENCY, LORONG SELANGAT, Singapore",103.868174,1.346056
"CENTURION RESIDENCES, PUAY HEE AVENUE, Singapore",103.8700438,1.3297445
"RADIANCE @ BUKIT TIMAH, YUK TONG AVENUE, Singapore",103.7724776,1.3447188
"MATLOCK RESIDENCES, MATLOCK RISE, Singapore",103.8635633,1.3473759
"DUNSFOLD RESIDENCES, DUNSFOLD DRIVE, Singapore",103.8611866,1.3442269
"VICTORY VILLE, TOH DRIVE, Singapore",103.9732847,1.3634415
"MIMOSA PARK, MIMOSA ROAD, Singapore",103.8626841,1.3844608
"JI LIANG GARDENS, LORONG K TELOK KURAU, Singapore",103.9114924,1.3130157
"TELOK KURAU RIA, LORONG L TELOK KURAU, Singapore",103.9112044,1.312095
"JULUCA, PASIR PANJANG ROAD, Singapore",103.7726135,1.2914807
"ONE LYNWOOD, LYNWOOD GROVE, Singapore",103.8627597,1.3441435
"ALLSWORTH PARK, HOLLAND ROAD, Singapore",103.781176,1.3199293
"MOSELLA, MUSWELL HILL, Singapore",103.8621542,1.3444899
"TERESA VILLAS, BUKIT TERESA ROAD, Singapore",103.8251971,1.2762922
"RESIDENCE 8, LENGKOK MERAK, Singapore",103.8255806,1.3021493
"VERDURE, HOLLAND ROAD, Singapore",103.8070859,1.3092219
"SIGLAP HILL 33, SIGLAP HILL, Singapore",103.9191116,1.3203524
"THE FORD @ HOLLAND, FORD AVENUE, Singapore",103.7937884,1.3136659
"URBAN VILLAS, PAYA LEBAR CRESCENT, Singapore",103.8826048,1.3470154
"SOMMERVILLE PARK, FARRER DRIVE, Singapore",103.8060041,1.3125978
